index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
4,0.20930232558139536,0.2205146898009769,341.6166682243347,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,full,229,lda,0.25
5,0.13953488372093023,0.14462333532100974,201.9609637260437,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,156,lda,0.05
5,0.18604651162790697,0.19569336778639104,229.2255551815033,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,179,lda,0.1
5,0.18604651162790697,0.18911474495310485,245.26641631126404,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,188,lda,0.15000000000000002
5,0.18604651162790697,0.20109878615509522,268.5535900592804,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,205,lda,0.2
5,0.23255813953488372,0.23243887895050686,283.49341201782227,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,221,lda,0.25
6,0.16279069767441862,0.16056514128532134,256.77331376075745,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,194,lda,0.05
6,0.18604651162790697,0.2170542635658915,260.5552535057068,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,197,lda,0.1
6,0.27906976744186046,0.2878922111480251,336.7356023788452,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,257,lda,0.15000000000000002
6,0.27906976744186046,0.289595475792025,235.91382932662964,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,181,lda,0.2
6,0.2558139534883721,0.24766543602774396,253.8950605392456,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,194,lda,0.25
7,0.23255813953488372,0.25470994122156915,222.9874725341797,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,175,lda,0.05
7,0.18604651162790697,0.20869033047735616,227.05754709243774,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,178,lda,0.1
7,0.16279069767441862,0.17391233910881065,218.3521249294281,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,171,lda,0.15000000000000002
7,0.23255813953488372,0.23537702607470048,281.664101600647,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,220,lda,0.2
7,0.16279069767441862,0.17795753286147625,267.87034344673157,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,211,lda,0.25
8,0.23255813953488372,0.24307957331213148,256.6180236339569,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,192,lda,0.05
8,0.2558139534883721,0.27084078711985693,300.7608919143677,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,224,lda,0.1
8,0.20930232558139536,0.19027484143763213,281.92111587524414,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,206,lda,0.15000000000000002
8,0.11627906976744186,0.12028869286287087,291.3871052265167,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,222,lda,0.2
8,0.16279069767441862,0.17960334239404005,170.76073622703552,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,129,lda,0.25
9,0.3023255813953488,0.30600610295878944,304.1811122894287,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,212,lda,0.05
9,0.27906976744186046,0.28149870801033594,215.92576789855957,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,150,lda,0.1
9,0.11627906976744186,0.1233958155090612,353.6326620578766,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,246,lda,0.15000000000000002
9,0.20930232558139536,0.22397137745974954,337.87294483184814,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,229,lda,0.2
9,0.18604651162790697,0.19039100434449271,195.00312995910645,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,135,lda,0.25
10,0.20930232558139536,0.20630157539384847,297.64314794540405,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,239,lda,0.05
10,0.18604651162790697,0.17076411960132892,261.7718279361725,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,211,lda,0.1
10,0.23255813953488372,0.2324463327370304,232.6519341468811,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,187,lda,0.15000000000000002
10,0.18604651162790697,0.18502427804753385,217.06921315193176,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,175,lda,0.2
10,0.23255813953488372,0.23530361757105941,230.04982614517212,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,186,lda,0.25
11,0.23255813953488372,0.24798425311657066,160.18099427223206,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,127,lda,0.05
11,0.16279069767441862,0.17320394469029454,261.5990614891052,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,208,lda,0.1
11,0.23255813953488372,0.23255813953488372,182.52714252471924,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,144,lda,0.15000000000000002
11,0.16279069767441862,0.1494186046511628,201.73568034172058,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,160,lda,0.2
11,0.18604651162790697,0.20500894454382823,236.5472424030304,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,187,lda,0.25
12,0.27906976744186046,0.27917818615493034,243.43319058418274,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,195,lda,0.05
12,0.13953488372093023,0.16245365689248398,276.8282661437988,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,222,lda,0.1
12,0.27906976744186046,0.28364236968888135,200.39345383644104,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,160,lda,0.15000000000000002
12,0.18604651162790697,0.21609128990322116,295.82549476623535,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,237,lda,0.2
12,0.18604651162790697,0.20331219168428472,204.17810249328613,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,164,lda,0.25
13,0.23255813953488372,0.23073458840900704,176.29101181030273,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,139,lda,0.05
13,0.18604651162790697,0.1892799403059321,272.8620054721832,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,216,lda,0.1
13,0.27906976744186046,0.3018889226483104,240.05571675300598,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,190,lda,0.15000000000000002
13,0.20930232558139536,0.22847878386388198,269.5554361343384,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,213,lda,0.2
13,0.2558139534883721,0.25681818181818183,189.23388624191284,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,150,lda,0.25
14,0.3023255813953488,0.3085506225041109,214.28529262542725,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,145,lda,0.05
14,0.18604651162790697,0.17103594080338266,333.04006266593933,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,229,lda,0.1
14,0.16279069767441862,0.18864856074158398,277.8980176448822,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,191,lda,0.15000000000000002
