index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
6,0.20930232558139536,0.23568872987477635,407.4946277141571,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,217,pca,0.25
7,0.20930232558139536,0.2313293941200918,444.218802690506,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,241,pca,0.05
7,0.16279069767441862,0.17408156386922818,412.6398606300354,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,224,pca,0.1
7,0.23255813953488372,0.26499701848539053,451.0540087223053,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,244,pca,0.15000000000000002
7,0.18604651162790697,0.21794019933554817,423.2524981498718,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,232,pca,0.2
7,0.23255813953488372,0.2798080472499077,608.7730624675751,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,333,pca,0.25
8,0.13953488372093023,0.17309941520467834,513.3360464572906,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,273,pca,0.05
8,0.27906976744186046,0.27792685350824886,368.68967366218567,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,197,pca,0.1
8,0.2558139534883721,0.2740815638692282,394.30220890045166,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,210,pca,0.15000000000000002
8,0.18604651162790697,0.17230314904733507,398.74151945114136,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,215,pca,0.2
8,0.3023255813953488,0.3115977046209604,366.9706406593323,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,199,pca,0.25
9,0.2558139534883721,0.279371790999698,446.72665071487427,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,201,pca,0.05
9,0.13953488372093023,0.15224336387127088,451.87937021255493,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,204,pca,0.1
9,0.2558139534883721,0.25182390915454617,534.4121952056885,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,241,pca,0.15000000000000002
9,0.23255813953488372,0.2592592592592593,418.0745601654053,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,189,pca,0.2
9,0.13953488372093023,0.1505898213683856,433.6892545223236,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,full,195,pca,0.25
10,0.23255813953488372,0.23046205630354955,425.35124588012695,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,242,pca,0.05
10,0.09302325581395349,0.10330299966295924,310.85127806663513,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,181,pca,0.1
10,0.16279069767441862,0.21916842847075405,414.16710782051086,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,239,pca,0.15000000000000002
10,0.16279069767441862,0.19727260363735272,462.8152892589569,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,264,pca,0.2
10,0.27906976744186046,0.2856903797247579,455.13059306144714,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,linear,266,pca,0.25
11,0.20930232558139536,0.21507097553609178,340.35163140296936,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,193,pca,0.05
11,0.2558139534883721,0.2751546472476706,354.8155097961426,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,199,pca,0.1
11,0.09302325581395349,0.10822898032200357,412.04744577407837,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,235,pca,0.15000000000000002
11,0.13953488372093023,0.146690518783542,360.3928413391113,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,207,pca,0.2
11,0.16279069767441862,0.177069457150347,330.9145166873932,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,circular,191,pca,0.25
12,0.11627906976744186,0.13202403471681318,449.75644993782043,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,254,pca,0.05
12,0.3488372093023256,0.3852542806031178,425.9971070289612,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,241,pca,0.1
12,0.13953488372093023,0.15824645816626567,476.84885239601135,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,271,pca,0.15000000000000002
12,0.27906976744186046,0.2739063262319076,366.2776279449463,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,208,pca,0.2
12,0.2558139534883721,0.28948958018725457,513.5301587581635,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,pairwise,298,pca,0.25
13,0.3023255813953488,0.31309107049621127,322.9169485569,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,184,pca,0.05
13,0.11627906976744186,0.13076923076923075,337.8426480293274,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,190,pca,0.1
13,0.20930232558139536,0.221100604821535,331.8400673866272,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,187,pca,0.15000000000000002
13,0.09302325581395349,0.10291336570406338,354.99598121643066,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,202,pca,0.2
13,0.16279069767441862,0.17780730897009964,429.1398148536682,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,linear,sca,243,pca,0.25
14,0.18604651162790697,0.21639987919057688,484.11965250968933,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,211,pca,0.05
14,0.16279069767441862,0.16818685190778213,541.6814665794373,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,239,pca,0.1
14,0.11627906976744186,0.14762386248736098,590.4709327220917,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,257,pca,0.15000000000000002
14,0.13953488372093023,0.15680598471296145,466.2902874946594,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,203,pca,0.2
14,0.18604651162790697,0.19609521445506756,542.271915435791,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,full,243,pca,0.25
15,0.2558139534883721,0.30291795610299155,417.95795702934265,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,244,pca,0.05
15,0.18604651162790697,0.20925421010425016,360.46110486984253,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,211,pca,0.1
15,0.3488372093023256,0.36187698962358145,391.046005487442,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,229,pca,0.15000000000000002
15,0.23255813953488372,0.2526994968855434,414.8291494846344,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,241,pca,0.2
15,0.06976744186046512,0.07813953488372091,367.02946615219116,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,linear,213,pca,0.25
16,0.18604651162790697,0.20108659643543364,360.88373041152954,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,205,pca,0.05
16,0.23255813953488372,0.2682640357058962,357.97703981399536,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,201,pca,0.1
16,0.11627906976744186,0.1479416437960422,452.4413220882416,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,248,pca,0.15000000000000002
16,0.16279069767441862,0.16177698270721527,397.77363085746765,<function get_efficientsu2 at 0x7fad98392f70>,<function get_cobyla at 0x7fad670abaf0>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,circular,225,pca,0.2
