index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
4,0.27906976744186046,0.2912741005764261,516.4912030696869,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,full,351,lda,0.25
5,0.3023255813953488,0.29911690376806654,447.25150775909424,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,351,lda,0.05
5,0.23255813953488372,0.25853820598006644,445.7619514465332,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,351,lda,0.1
5,0.2558139534883721,0.27180232558139533,447.25763416290283,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,351,lda,0.15000000000000002
5,0.23255813953488372,0.26208291203235595,447.194388628006,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,351,lda,0.2
5,0.16279069767441862,0.18460205113390152,446.9068830013275,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,linear,351,lda,0.25
6,0.20930232558139536,0.22329765349883204,469.29322624206543,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,351,lda,0.05
6,0.18604651162790697,0.19993355481727573,467.8129642009735,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,351,lda,0.1
6,0.16279069767441862,0.18224101479915433,462.8370563983917,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,351,lda,0.15000000000000002
6,0.09302325581395349,0.1168076109936575,468.7193613052368,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,351,lda,0.2
6,0.18604651162790697,0.19097956307258632,457.66826605796814,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,circular,351,lda,0.25
7,0.18604651162790697,0.1994026645189436,452.3278887271881,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,351,lda,0.05
7,0.13953488372093023,0.14608199776080952,452.6744930744171,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,351,lda,0.1
7,0.16279069767441862,0.16875891213606078,454.54711723327637,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,351,lda,0.15000000000000002
7,0.27906976744186046,0.28614589544822105,452.6173048019409,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,351,lda,0.2
7,0.20930232558139536,0.22233967582804792,450.8021020889282,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,pairwise,351,lda,0.25
8,0.13953488372093023,0.15854398382204246,464.46915221214294,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,351,lda,0.05
8,0.20930232558139536,0.22158616577221224,459.388605594635,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,351,lda,0.1
8,0.27906976744186046,0.26135818316050874,458.16606521606445,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,351,lda,0.15000000000000002
8,0.11627906976744186,0.11568684096489963,458.64051961898804,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,351,lda,0.2
8,0.23255813953488372,0.2713178294573644,457.30375480651855,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,full,sca,351,lda,0.25
